vin_label,failed,week,fleet_rank_pct,metric
VIN11_F_SM,true,2024-09-09T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN11_NF_SM,false,2024-09-09T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN12_NF_SM,false,2024-09-09T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN13_F_SM,true,2024-09-09T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN13_NF_SM,false,2024-09-09T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN14_F_SM,true,2024-09-09T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN14_NF_SM,false,2024-09-09T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN15_NF_SM,false,2024-09-09T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN16_NF_SM,false,2024-09-09T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN18_NF_SM,false,2024-09-09T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN19_NF_SM,false,2024-09-09T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN1_NF_SM,false,2024-09-09T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN20_NF_SM,false,2024-09-09T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN2_NF_SM,false,2024-09-09T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN3_NF_SM,false,2024-09-09T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN4_NF_SM,false,2024-09-09T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN5_F_SM,true,2024-09-09T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN5_NF_SM,false,2024-09-09T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN6_NF_SM,false,2024-09-09T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN7_F_SM,true,2024-09-09T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN7_NF_SM,false,2024-09-09T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN8_F_SM,true,2024-09-09T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN8_NF_SM,false,2024-09-09T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN9_F_SM,true,2024-09-09T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN9_NF_SM,false,2024-09-09T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN10_F_SM,true,2024-09-16T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN10_NF_SM,false,2024-09-16T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN11_F_SM,true,2024-09-16T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN11_NF_SM,false,2024-09-16T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN12_NF_SM,false,2024-09-16T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN13_F_SM,true,2024-09-16T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN13_NF_SM,false,2024-09-16T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN14_F_SM,true,2024-09-16T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN14_NF_SM,false,2024-09-16T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN15_NF_SM,false,2024-09-16T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN16_NF_SM,false,2024-09-16T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN18_NF_SM,false,2024-09-16T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN19_NF_SM,false,2024-09-16T00:00:00.000000,0.5,vsi_drive_std
VIN1_NF_SM,false,2024-09-16T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN20_NF_SM,false,2024-09-16T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN2_NF_SM,false,2024-09-16T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN3_NF_SM,false,2024-09-16T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN4_NF_SM,false,2024-09-16T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN5_F_SM,true,2024-09-16T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN5_NF_SM,false,2024-09-16T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN6_NF_SM,false,2024-09-16T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN7_F_SM,true,2024-09-16T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN7_NF_SM,false,2024-09-16T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN8_F_SM,true,2024-09-16T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN8_NF_SM,false,2024-09-16T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN9_F_SM,true,2024-09-16T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN9_NF_SM,false,2024-09-16T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN10_NF_SM,false,2024-09-23T00:00:00.000000,0.82,vsi_drive_std
VIN11_NF_SM,false,2024-09-23T00:00:00.000000,0.9,vsi_drive_std
VIN12_NF_SM,false,2024-09-23T00:00:00.000000,0.74,vsi_drive_std
VIN13_F_SM,true,2024-09-23T00:00:00.000000,0.18,vsi_drive_std
VIN13_NF_SM,false,2024-09-23T00:00:00.000000,0.98,vsi_drive_std
VIN14_F_SM,true,2024-09-23T00:00:00.000000,0.66,vsi_drive_std
VIN14_NF_SM,false,2024-09-23T00:00:00.000000,0.54,vsi_drive_std
VIN15_NF_SM,false,2024-09-23T00:00:00.000000,0.42,vsi_drive_std
VIN16_NF_SM,false,2024-09-23T00:00:00.000000,0.3,vsi_drive_std
VIN18_NF_SM,false,2024-09-23T00:00:00.000000,0.02,vsi_drive_std
VIN19_NF_SM,false,2024-09-23T00:00:00.000000,0.5,vsi_drive_std
VIN1_NF_SM,false,2024-09-23T00:00:00.000000,0.1,vsi_drive_std
VIN20_NF_SM,false,2024-09-23T00:00:00.000000,0.78,vsi_drive_std
VIN2_NF_SM,false,2024-09-23T00:00:00.000000,0.14,vsi_drive_std
VIN3_NF_SM,false,2024-09-23T00:00:00.000000,0.26,vsi_drive_std
VIN4_NF_SM,false,2024-09-23T00:00:00.000000,0.38,vsi_drive_std
VIN5_F_SM,true,2024-09-23T00:00:00.000000,0.7,vsi_drive_std
VIN5_NF_SM,false,2024-09-23T00:00:00.000000,0.58,vsi_drive_std
VIN6_NF_SM,false,2024-09-23T00:00:00.000000,0.34,vsi_drive_std
VIN7_F_SM,true,2024-09-23T00:00:00.000000,0.22,vsi_drive_std
VIN7_NF_SM,false,2024-09-23T00:00:00.000000,0.06,vsi_drive_std
VIN8_F_SM,true,2024-09-23T00:00:00.000000,0.94,vsi_drive_std
VIN8_NF_SM,false,2024-09-23T00:00:00.000000,0.46,vsi_drive_std
VIN9_F_SM,true,2024-09-23T00:00:00.000000,0.86,vsi_drive_std
VIN9_NF_SM,false,2024-09-23T00:00:00.000000,0.62,vsi_drive_std
VIN10_NF_SM,false,2024-09-30T00:00:00.000000,0.875,vsi_drive_std
VIN11_NF_SM,false,2024-09-30T00:00:00.000000,0.9107142857142857,vsi_drive_std
VIN12_NF_SM,false,2024-09-30T00:00:00.000000,0.8392857142857143,vsi_drive_std
VIN13_F_SM,true,2024-09-30T00:00:00.000000,0.017857142857142856,vsi_drive_std
VIN13_NF_SM,false,2024-09-30T00:00:00.000000,0.9821428571428571,vsi_drive_std
VIN14_F_SM,true,2024-09-30T00:00:00.000000,0.6607142857142857,vsi_drive_std
VIN14_NF_SM,false,2024-09-30T00:00:00.000000,0.5535714285714286,vsi_drive_std
VIN15_NF_SM,false,2024-09-30T00:00:00.000000,0.30357142857142855,vsi_drive_std
VIN16_NF_SM,false,2024-09-30T00:00:00.000000,0.16071428571428573,vsi_drive_std
VIN17_NF_SM,false,2024-09-30T00:00:00.000000,0.7678571428571429,vsi_drive_std
VIN18_NF_SM,false,2024-09-30T00:00:00.000000,0.125,vsi_drive_std
VIN19_NF_SM,false,2024-09-30T00:00:00.000000,0.5892857142857143,vsi_drive_std
VIN1_F_SM,true,2024-09-30T00:00:00.000000,0.3392857142857143,vsi_drive_std
VIN1_NF_SM,false,2024-09-30T00:00:00.000000,0.08928571428571429,vsi_drive_std
VIN20_NF_SM,false,2024-09-30T00:00:00.000000,0.7321428571428571,vsi_drive_std
VIN2_NF_SM,false,2024-09-30T00:00:00.000000,0.05357142857142857,vsi_drive_std
VIN3_NF_SM,false,2024-09-30T00:00:00.000000,0.44642857142857145,vsi_drive_std
VIN4_NF_SM,false,2024-09-30T00:00:00.000000,0.375,vsi_drive_std
VIN5_F_SM,true,2024-09-30T00:00:00.000000,0.6964285714285714,vsi_drive_std
VIN5_NF_SM,false,2024-09-30T00:00:00.000000,0.48214285714285715,vsi_drive_std
VIN6_F_SM,true,2024-09-30T00:00:00.000000,0.5178571428571429,vsi_drive_std
VIN6_NF_SM,false,2024-09-30T00:00:00.000000,0.26785714285714285,vsi_drive_std
VIN7_F_SM,true,2024-09-30T00:00:00.000000,0.19642857142857142,vsi_drive_std
VIN7_NF_SM,false,2024-09-30T00:00:00.000000,0.23214285714285715,vsi_drive_std
VIN8_F_SM,true,2024-09-30T00:00:00.000000,0.9464285714285714,vsi_drive_std
VIN8_NF_SM,false,2024-09-30T00:00:00.000000,0.4107142857142857,vsi_drive_std
VIN9_F_SM,true,2024-09-30T00:00:00.000000,0.8035714285714286,vsi_drive_std
VIN9_NF_SM,false,2024-09-30T00:00:00.000000,0.625,vsi_drive_std
VIN10_NF_SM,false,2024-10-07T00:00:00.000000,0.7884615384615384,vsi_drive_std
VIN12_NF_SM,false,2024-10-07T00:00:00.000000,0.9038461538461539,vsi_drive_std
VIN13_F_SM,true,2024-10-07T00:00:00.000000,0.057692307692307696,vsi_drive_std
VIN13_NF_SM,false,2024-10-07T00:00:00.000000,0.9807692307692307,vsi_drive_std
VIN14_F_SM,true,2024-10-07T00:00:00.000000,0.6730769230769231,vsi_drive_std
VIN14_NF_SM,false,2024-10-07T00:00:00.000000,0.6346153846153846,vsi_drive_std
VIN15_NF_SM,false,2024-10-07T00:00:00.000000,0.5961538461538461,vsi_drive_std
VIN16_NF_SM,false,2024-10-07T00:00:00.000000,0.25,vsi_drive_std
VIN17_NF_SM,false,2024-10-07T00:00:00.000000,0.5576923076923077,vsi_drive_std
VIN18_NF_SM,false,2024-10-07T00:00:00.000000,0.3269230769230769,vsi_drive_std
VIN19_NF_SM,false,2024-10-07T00:00:00.000000,0.1346153846153846,vsi_drive_std
VIN1_F_SM,true,2024-10-07T00:00:00.000000,0.019230769230769232,vsi_drive_std
VIN1_NF_SM,false,2024-10-07T00:00:00.000000,0.09615384615384616,vsi_drive_std
VIN20_NF_SM,false,2024-10-07T00:00:00.000000,0.9423076923076923,vsi_drive_std
VIN2_NF_SM,false,2024-10-07T00:00:00.000000,0.17307692307692307,vsi_drive_std
VIN3_NF_SM,false,2024-10-07T00:00:00.000000,0.4807692307692308,vsi_drive_std
VIN4_NF_SM,false,2024-10-07T00:00:00.000000,0.4423076923076923,vsi_drive_std
VIN5_F_SM,true,2024-10-07T00:00:00.000000,0.8269230769230769,vsi_drive_std
VIN5_NF_SM,false,2024-10-07T00:00:00.000000,0.36538461538461536,vsi_drive_std
VIN6_F_SM,true,2024-10-07T00:00:00.000000,0.8653846153846154,vsi_drive_std
VIN6_NF_SM,false,2024-10-07T00:00:00.000000,0.28846153846153844,vsi_drive_std
VIN7_F_SM,true,2024-10-07T00:00:00.000000,0.40384615384615385,vsi_drive_std
VIN7_NF_SM,false,2024-10-07T00:00:00.000000,0.21153846153846154,vsi_drive_std
VIN8_NF_SM,false,2024-10-07T00:00:00.000000,0.7115384615384616,vsi_drive_std
VIN9_F_SM,true,2024-10-07T00:00:00.000000,0.75,vsi_drive_std
VIN9_NF_SM,false,2024-10-07T00:00:00.000000,0.5192307692307693,vsi_drive_std
VIN10_NF_SM,false,2024-10-14T00:00:00.000000,0.7884615384615384,vsi_drive_std
VIN11_NF_SM,false,2024-10-14T00:00:00.000000,0.9038461538461539,vsi_drive_std
VIN12_NF_SM,false,2024-10-14T00:00:00.000000,0.75,vsi_drive_std
VIN13_F_SM,true,2024-10-14T00:00:00.000000,0.019230769230769232,vsi_drive_std
VIN13_NF_SM,false,2024-10-14T00:00:00.000000,0.9807692307692307,vsi_drive_std
VIN14_F_SM,true,2024-10-14T00:00:00.000000,0.5961538461538461,vsi_drive_std
VIN14_NF_SM,false,2024-10-14T00:00:00.000000,0.5576923076923077,vsi_drive_std
VIN15_NF_SM,false,2024-10-14T00:00:00.000000,0.4807692307692308,vsi_drive_std
VIN16_NF_SM,false,2024-10-14T00:00:00.000000,0.1346153846153846,vsi_drive_std
VIN18_NF_SM,false,2024-10-14T00:00:00.000000,0.057692307692307696,vsi_drive_std
VIN1_F_SM,true,2024-10-14T00:00:00.000000,0.25,vsi_drive_std
VIN1_NF_SM,false,2024-10-14T00:00:00.000000,0.21153846153846154,vsi_drive_std
VIN20_NF_SM,false,2024-10-14T00:00:00.000000,0.7115384615384616,vsi_drive_std
VIN2_NF_SM,false,2024-10-14T00:00:00.000000,0.40384615384615385,vsi_drive_std
VIN3_NF_SM,false,2024-10-14T00:00:00.000000,0.28846153846153844,vsi_drive_std
VIN4_NF_SM,false,2024-10-14T00:00:00.000000,0.36538461538461536,vsi_drive_std
VIN5_F_SM,true,2024-10-14T00:00:00.000000,0.9423076923076923,vsi_drive_std
VIN5_NF_SM,false,2024-10-14T00:00:00.000000,0.5192307692307693,vsi_drive_std
VIN6_F_SM,true,2024-10-14T00:00:00.000000,0.4423076923076923,vsi_drive_std
VIN6_NF_SM,false,2024-10-14T00:00:00.000000,0.3269230769230769,vsi_drive_std
VIN7_F_SM,true,2024-10-14T00:00:00.000000,0.17307692307692307,vsi_drive_std
VIN7_NF_SM,false,2024-10-14T00:00:00.000000,0.09615384615384616,vsi_drive_std
VIN8_F_SM,true,2024-10-14T00:00:00.000000,0.8653846153846154,vsi_drive_std
VIN8_NF_SM,false,2024-10-14T00:00:00.000000,0.6730769230769231,vsi_drive_std
VIN9_F_SM,true,2024-10-14T00:00:00.000000,0.8269230769230769,vsi_drive_std
VIN9_NF_SM,false,2024-10-14T00:00:00.000000,0.6346153846153846,vsi_drive_std
VIN10_NF_SM,false,2024-10-21T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN11_NF_SM,false,2024-10-21T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN12_NF_SM,false,2024-10-21T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN13_F_SM,true,2024-10-21T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN13_NF_SM,false,2024-10-21T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN14_F_SM,true,2024-10-21T00:00:00.000000,0.5,vsi_drive_std
VIN14_NF_SM,false,2024-10-21T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN15_NF_SM,false,2024-10-21T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN16_NF_SM,false,2024-10-21T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN18_NF_SM,false,2024-10-21T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN19_NF_SM,false,2024-10-21T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN1_F_SM,true,2024-10-21T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN1_NF_SM,false,2024-10-21T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN20_NF_SM,false,2024-10-21T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN2_NF_SM,false,2024-10-21T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN3_NF_SM,false,2024-10-21T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN4_NF_SM,false,2024-10-21T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN5_F_SM,true,2024-10-21T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN5_NF_SM,false,2024-10-21T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN6_F_SM,true,2024-10-21T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN6_NF_SM,false,2024-10-21T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN7_F_SM,true,2024-10-21T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN7_NF_SM,false,2024-10-21T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN8_F_SM,true,2024-10-21T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN8_NF_SM,false,2024-10-21T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN9_F_SM,true,2024-10-21T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN9_NF_SM,false,2024-10-21T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN10_NF_SM,false,2024-10-28T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN11_NF_SM,false,2024-10-28T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN12_NF_SM,false,2024-10-28T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN13_F_SM,true,2024-10-28T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN13_NF_SM,false,2024-10-28T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN14_F_SM,true,2024-10-28T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN14_NF_SM,false,2024-10-28T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN15_NF_SM,false,2024-10-28T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN16_NF_SM,false,2024-10-28T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN18_NF_SM,false,2024-10-28T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN19_NF_SM,false,2024-10-28T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN1_F_SM,true,2024-10-28T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN1_NF_SM,false,2024-10-28T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN20_NF_SM,false,2024-10-28T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN2_NF_SM,false,2024-10-28T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN3_NF_SM,false,2024-10-28T00:00:00.000000,0.5,vsi_drive_std
VIN4_NF_SM,false,2024-10-28T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN5_F_SM,true,2024-10-28T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN5_NF_SM,false,2024-10-28T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN6_F_SM,true,2024-10-28T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN6_NF_SM,false,2024-10-28T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN7_F_SM,true,2024-10-28T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN7_NF_SM,false,2024-10-28T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN8_F_SM,true,2024-10-28T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN8_NF_SM,false,2024-10-28T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN9_F_SM,true,2024-10-28T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN9_NF_SM,false,2024-10-28T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN10_NF_SM,false,2024-11-04T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN11_NF_SM,false,2024-11-04T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN12_NF_SM,false,2024-11-04T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN13_F_SM,true,2024-11-04T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN13_NF_SM,false,2024-11-04T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN14_F_SM,true,2024-11-04T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN14_NF_SM,false,2024-11-04T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN15_NF_SM,false,2024-11-04T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN16_NF_SM,false,2024-11-04T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN18_NF_SM,false,2024-11-04T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN19_NF_SM,false,2024-11-04T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN1_F_SM,true,2024-11-04T00:00:00.000000,0.5,vsi_drive_std
VIN1_NF_SM,false,2024-11-04T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN20_NF_SM,false,2024-11-04T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN2_NF_SM,false,2024-11-04T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN3_NF_SM,false,2024-11-04T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN4_NF_SM,false,2024-11-04T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN5_F_SM,true,2024-11-04T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN5_NF_SM,false,2024-11-04T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN6_F_SM,true,2024-11-04T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN6_NF_SM,false,2024-11-04T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN7_F_SM,true,2024-11-04T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN7_NF_SM,false,2024-11-04T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN8_F_SM,true,2024-11-04T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN8_NF_SM,false,2024-11-04T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN9_F_SM,true,2024-11-04T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN9_NF_SM,false,2024-11-04T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN10_NF_SM,false,2024-11-11T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN11_NF_SM,false,2024-11-11T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN12_NF_SM,false,2024-11-11T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN13_F_SM,true,2024-11-11T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN13_NF_SM,false,2024-11-11T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN14_F_SM,true,2024-11-11T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN14_NF_SM,false,2024-11-11T00:00:00.000000,0.5,vsi_drive_std
VIN15_NF_SM,false,2024-11-11T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN16_NF_SM,false,2024-11-11T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN18_NF_SM,false,2024-11-11T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN19_NF_SM,false,2024-11-11T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN1_F_SM,true,2024-11-11T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN1_NF_SM,false,2024-11-11T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN20_NF_SM,false,2024-11-11T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN2_NF_SM,false,2024-11-11T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN3_NF_SM,false,2024-11-11T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN4_NF_SM,false,2024-11-11T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN5_F_SM,true,2024-11-11T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN5_NF_SM,false,2024-11-11T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN6_F_SM,true,2024-11-11T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN6_NF_SM,false,2024-11-11T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN7_F_SM,true,2024-11-11T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN7_NF_SM,false,2024-11-11T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN8_F_SM,true,2024-11-11T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN8_NF_SM,false,2024-11-11T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN9_F_SM,true,2024-11-11T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN9_NF_SM,false,2024-11-11T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN10_NF_SM,false,2024-11-18T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN11_NF_SM,false,2024-11-18T00:00:00.000000,0.7962962962962963,vsi_drive_std
VIN12_NF_SM,false,2024-11-18T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN13_F_SM,true,2024-11-18T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN13_NF_SM,false,2024-11-18T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN14_F_SM,true,2024-11-18T00:00:00.000000,0.5,vsi_drive_std
VIN14_NF_SM,false,2024-11-18T00:00:00.000000,0.46296296296296297,vsi_drive_std
VIN15_NF_SM,false,2024-11-18T00:00:00.000000,0.24074074074074073,vsi_drive_std
VIN16_NF_SM,false,2024-11-18T00:00:00.000000,0.3888888888888889,vsi_drive_std
VIN18_NF_SM,false,2024-11-18T00:00:00.000000,0.16666666666666666,vsi_drive_std
VIN19_NF_SM,false,2024-11-18T00:00:00.000000,0.09259259259259259,vsi_drive_std
VIN1_F_SM,true,2024-11-18T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN1_NF_SM,false,2024-11-18T00:00:00.000000,0.2037037037037037,vsi_drive_std
VIN20_NF_SM,false,2024-11-18T00:00:00.000000,0.7222222222222222,vsi_drive_std
VIN2_NF_SM,false,2024-11-18T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN3_NF_SM,false,2024-11-18T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN4_NF_SM,false,2024-11-18T00:00:00.000000,0.018518518518518517,vsi_drive_std
VIN5_F_SM,true,2024-11-18T00:00:00.000000,0.9814814814814815,vsi_drive_std
VIN5_NF_SM,false,2024-11-18T00:00:00.000000,0.6111111111111112,vsi_drive_std
VIN6_F_SM,true,2024-11-18T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN6_NF_SM,false,2024-11-18T00:00:00.000000,0.2777777777777778,vsi_drive_std
VIN7_F_SM,true,2024-11-18T00:00:00.000000,0.3148148148148148,vsi_drive_std
VIN7_NF_SM,false,2024-11-18T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN8_F_SM,true,2024-11-18T00:00:00.000000,0.9074074074074074,vsi_drive_std
VIN8_NF_SM,false,2024-11-18T00:00:00.000000,0.6481481481481481,vsi_drive_std
VIN9_F_SM,true,2024-11-18T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN9_NF_SM,false,2024-11-18T00:00:00.000000,0.5740740740740741,vsi_drive_std
VIN10_NF_SM,false,2024-11-25T00:00:00.000000,0.7592592592592593,vsi_drive_std
VIN11_NF_SM,false,2024-11-25T00:00:00.000000,0.8703703703703703,vsi_drive_std
VIN12_NF_SM,false,2024-11-25T00:00:00.000000,0.6851851851851852,vsi_drive_std
VIN13_F_SM,true,2024-11-25T00:00:00.000000,0.12962962962962962,vsi_drive_std
VIN13_NF_SM,false,2024-11-25T00:00:00.000000,0.9444444444444444,vsi_drive_std
VIN14_F_SM,true,2024-11-25T00:00:00.000000,0.5370370370370371,vsi_drive_std
VIN14_NF_SM,false,2024-11-25T00:00:00.000000,0.8333333333333334,vsi_drive_std
VIN15_NF_SM,false,2024-11-25T00:00:00.000000,0.35185185185185186,vsi_drive_std
VIN16_NF_SM,false,2024-11-25T00:00:00.000000,0.42592592592592593,vsi_drive_std
VIN18_NF_SM,false,2024-11-25T00:00:00.000000,0.05555555555555555,vsi_drive_std
VIN19_NF_SM,false,2024-11-25T00:00:00.000000,0.2037037037037037,vsi_drive_std
